"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","target"
0.42688,1.70261,0.36193,0.06107,0.5941,-0.23748,0.33661,-0.70803,-2.12931,-0.05802,2.33602,-0.08438,1.11506,-0.61891,0.1719,-0.5492,0.51663,1.16112,0.20956,1.17965,0.39768,-1.15758,0.43348,-0.32321,-1.32505,1.15561,0.6584,1.04921,3.34047,5.2658,0.94235,-0.58782,0.40302,-1.55747,0.31196,1.76978,-0.35883,1.44716,0.00211,-0.55805,-0.12551,0.29722,-0.69341,1.25344,0.1976,-0.42788,-0.28609,-0.58197,1.00153,0.24167,0.27524,0.03148,-0.31217,-0.4486,-0.67615,-0.83471,0.16316,-0.47279,1.74381,-1.04728,-0.54529,-1.41014,2.40845,0.71757,-0.97048,2.3364,-0.81369,0.64961,0.55455,-0.05114,-0.30284,0.45975,-1.78133,2.1964,-0.55136,-0.51159,0.75633,1.47269,0.92205,-0.6586,1.65138,1.14474,-0.58461,-0.09863,0.29651,-0.13656,-0.03378,-0.28033,-0.18844,-1.38492,0.67902,-0.32651,0.47334,-2.45231,0.32062,-0.63342,-0.00946,1.56878,-1.15643,1.01698,1
1.4548,-0.46898,0.47779,0.01232,0.4545,-0.12794,0.91903,-1.84523,1.00683,-0.6854,0.59899,-0.53291,0.4891,-0.02434,0.77604,-1.10552,1.24879,1.91585,-0.25129,-0.5108,-0.52405,-0.27317,0.22393,2.27575,0.16723,-0.97836,-0.57773,-1.30573,5.4979,2.38778,-1.03536,-0.38077,-0.23891,1.13678,-1.31904,-0.02638,1.23577,-0.85452,0.12513,0.93675,-0.65365,1.10297,1.13674,-0.66452,0.29095,0.673,-0.1819,2.20037,0.31818,-1.0069,0.85759,-0.18953,0.80901,0.93626,-0.91873,-1.09903,-0.39666,-1.58535,1.58009,-0.06832,1.13616,-1.18335,0.00771,0.32689,0.79261,2.30182,-0.33154,-0.45904,0.06096,0.59824,0.18272,-0.59231,0.48261,-1.63897,-0.67526,-1.51836,0.07959,-0.37031,0.17521,-0.3933,1.17478,-0.15771,0.7983,-0.48851,-1.38417,-0.23498,-1.68457,1.21542,-1.45044,-0.70041,0.54403,1.75702,-0.03613,-2.01116,-1.37619,1.01067,-0.32495,0.50449,-1.05258,1.9692,1
-0.51019,0.09462,0.32174,-0.16812,-1.41785,1.01948,-1.17147,1.01067,-0.08161,-1.10829,0.24151,-1.01748,2.14022,-0.09915,-0.94756,0.95322,-1.09444,2.63355,0.10689,-0.21919,-0.92398,0.79959,0.61909,-0.00755,-2.0383,-1.15709,-0.06877,-0.49679,5.86374,1.92479,0.3447,-1.68645,0.36945,0.23473,-0.66938,0.95623,-0.36699,1.25282,-1.20172,-0.16341,-0.14659,-0.082,-1.36859,-0.98332,0.96365,0.26176,0.74432,0.40536,0.24381,1.98969,1.08461,-0.69276,0.91847,-0.48823,0.37945,-1.41402,-1.23416,0.07718,-1.35703,0.88593,1.02132,-0.91302,0.9736,1.08141,0.74841,-1.36332,-1.40551,0.07608,-0.73431,-0.16594,-1.17552,-0.22038,-0.14694,-0.24751,-1.5777,-0.52889,-0.43831,-0.65496,-2.84737,1.16673,-0.8119,-2.27073,0.60886,0.49785,0.62012,0.36821,-1.00561,-0.07688,0.58053,0.46498,1.07773,-0.49971,0.67203,-0.8083,-0.98004,-2.21004,1.73089,-0.70264,-0.24851,1.00498,1
-0.00666,0.28707,-1.87757,-0.68735,-0.9199,1.74843,-1.21302,1.63009,0.37075,0.19551,1.19822,0.25013,0.27654,-1.305,-0.0743,1.39729,-0.77394,-1.6655,-0.09049,-1.54392,0.86991,-0.98471,-0.77915,0.64532,-1.59936,-0.05485,-0.66434,-1.89438,0.25068,-3.73424,-1.5474,0.16354,0.85786,-0.74935,-0.70068,-1.35978,-0.06926,-0.20635,-0.44294,-0.51544,0.48282,1.52476,-0.23946,0.74253,0.2015,-0.47308,-0.91503,0.56618,-0.52411,-0.42408,-0.54868,-0.06718,-0.34345,0.59673,0.17861,1.07273,0.90534,-0.58004,-1.54738,0.02581,0.76176,-0.72397,-1.08479,0.72682,0.93801,0.49497,-0.9875,-0.62861,-0.61186,0.66387,-0.83346,1.36551,-0.79404,0.45322,-1.01709,-0.96577,0.35936,1.2379,0.43144,0.28781,1.11548,-1.46565,-0.01033,0.45403,0.21826,-0.60327,-0.04705,0.54157,-0.66934,-0.49307,0.35386,-0.33362,-1.69753,0.70191,-0.68814,0.41402,1.33534,2.68724,0.55472,-0.28382,1
-0.5255,0.91935,0.68053,-0.99065,-1.44814,0.98746,2.01611,-0.16105,1.16255,-1.60165,0.91092,-0.53345,-0.96432,-1.49306,-0.44329,-1.02634,0.36459,-0.69894,1.52029,-0.5134,-0.38398,-0.14876,-0.25251,0.21338,-1.38923,1.1387,0.38422,-2.65432,3.52924,0.60094,-0.14085,-0.12173,-0.00177,1.29227,-1.5404,-0.0969,1.10962,-0.62987,0.17657,1.38187,0.76873,-0.11089,-0.47735,0.18771,-0.86209,1.07261,2.35589,-0.1181,0.45143,0.93413,0.88488,1.37267,-0.54456,2.16345,0.44015,-0.12312,-0.22318,1.18797,-0.01854,-0.13832,0.11177,0.93722,-0.51752,2.61089,-0.84691,-0.98658,0.89251,0.73816,2.22074,-0.54454,-0.06165,-0.55682,-0.88386,-0.8723,-0.69506,1.21007,1.76352,-0.31521,-0.27268,1.48466,-1.37668,-0.38859,0.96015,-1.59107,-1.52736,-1.12942,0.13836,-1.29759,0.1755,2.69649,-1.56261,1.11365,-0.61559,-1.59503,-0.35263,1.09164,-0.31824,0.55594,1.2367,2.14925,1
0.7177,0.51014,0.2334,-0.04976,-1.48125,-0.42008,2.7042,0.36796,0.51458,0.04845,-0.16371,1.01586,-0.87469,0.62747,-1.1247,-0.06664,-1.11728,-0.02596,-0.26494,0.84881,-1.0525,-0.00465,0.13069,1.95054,-0.64549,0.77219,-0.15728,-1.96938,5.18159,0.82784,-0.10288,0.86476,-1.20886,0.38553,0.22848,-1.53698,-1.1458,-1.39763,0.56615,-0.36989,1.6506,-0.60947,-0.10642,-0.17219,1.0836,0.46334,-0.21529,1.11008,-0.11754,0.31343,-1.52456,-0.51059,-2.20252,1.67691,-0.7232,1.34836,0.56121,0.56099,-0.09766,-1.04102,-1.64955,-1.53015,0.06916,-0.11137,-0.73895,-0.07138,0.05334,-0.98934,-0.55903,-0.37756,-0.18969,-0.56716,-1.10565,0.5533,0.1506,-0.53901,0.06773,0.29409,0.92356,-0.0684,-0.96135,1.23676,0.57102,-1.07048,0.24238,1.38541,-0.17748,0.82297,1.23866,1.12775,0.98287,0.06135,-0.09711,1.65413,0.24002,0.87374,0.85105,-0.36329,0.85041,-0.08435,1
1.08837,0.24544,1.23949,0.7193,0.0973,-0.33367,0.91551,1.35737,-0.03787,0.93856,0.44535,-0.23054,1.26359,0.41371,-1.60527,-0.87771,-0.66949,1.49169,-0.06037,0.30004,-1.03319,0.28557,2.17852,1.36329,0.90117,0.07239,-0.80131,0.70773,1.787,4.98189,-0.23377,0.97829,-0.20935,-1.47504,-0.60891,-0.07565,0.59724,0.56497,1.63605,0.09225,-0.09982,0.34398,-1.57552,-0.72514,0.91185,0.78788,1.1088,0.62741,-0.82135,1.04107,0.99836,0.9898,-0.65944,-0.11976,-1.57287,-2.16085,0.37318,0.99813,-1.17858,-0.29903,0.36593,-0.23344,0.43715,-0.00125,-1.3043,1.43137,2.2861,-0.34941,-1.39178,-0.89687,2.15453,0.13546,0.45404,-0.9996,0.09387,1.05943,1.40683,0.631,0.88454,-0.99394,1.66473,0.10886,-1.70657,-0.07942,0.36514,2.15146,0.70592,-1.83621,1.10633,-1.29827,-0.93594,1.31894,-0.64899,0.09037,0.5917,-0.76206,-0.21065,0.22674,-0.13988,-0.13157,1
0.50055,-1.40052,0.12566,-0.28306,-0.22626,-0.85776,-0.56805,-0.50454,1.90299,-0.0336,-0.22575,0.59879,-1.4951,0.95325,-0.56654,-1.30141,-0.085,0.81337,0.04264,-0.80179,2.36542,-0.23152,0.25645,-0.27525,-1.08578,1.89614,0.06801,0.58211,-0.22348,-4.92085,0.28531,-1.76532,0.89198,-0.36823,0.92326,0.19665,-0.35352,0.8704,0.60049,-0.92113,-1.43425,-0.02833,2.50926,1.565,-0.33676,-1.26949,0.08174,-1.0999,-2.56379,-1.16031,-0.44676,-0.81148,0.26957,0.5356,0.1675,0.82225,-1.10786,-1.2115,0.16365,0.52759,-0.70355,-0.72689,-0.82837,-0.30178,0.99234,0.38815,0.56981,0.1068,-2.79619,-0.14123,-0.75383,-0.37133,2.16655,-0.24443,-0.58117,-0.00921,-1.35981,-1.33121,-0.43982,1.53856,-0.34303,0.69074,1.38935,1.51179,-1.37069,-0.59305,-0.09314,-1.14904,1.02812,-0.67251,0.10701,-1.10516,0.62455,-0.62712,1.88906,1.91273,-0.82266,-0.20021,2.49754,0.42797,1
2.77179,0.96957,0.17972,-1.42497,-0.31722,-0.77159,0.58973,-0.70329,0.87714,-0.75659,-0.07878,1.86407,0.59321,0.72679,0.26551,-0.5138,-0.29036,1.58839,-0.56642,0.50811,-1.38947,-0.36997,0.645,-0.33688,-0.92799,-1.11148,0.4768,0.6488,5.02569,-2.9735,-0.29751,1.805,-0.27975,0.27742,1.85121,0.40969,-1.48487,-0.53083,-1.33431,1.12503,0.80333,0.54441,1.91122,-1.23186,1.37847,-0.14946,0.07641,-1.92454,0.64013,-0.68441,0.65197,0.15095,-0.21138,1.59354,-1.2292,2.28444,0.14899,-0.43737,-0.13115,-1.69445,-1.1422,1.75222,-0.50378,-0.2415,-1.14571,0.79552,0.18539,1.76815,-0.32671,0.75863,0.71496,-1.38453,0.24761,1.16996,1.10537,-0.86987,-0.92926,2.26782,1.85896,-0.39406,0.14143,-0.36598,0.72449,-1.43398,0.06071,0.37172,0.71465,0.41675,-1.14248,-0.12377,-0.59672,0.73605,-0.70517,1.36121,-0.26897,-1.34596,0.62044,-0.52145,1.67863,0.50767,1
-0.16031,1.5937,-0.60506,0.46155,0.63403,1.46434,0.19289,0.62057,-0.45509,-0.58991,-0.81867,-1.91763,-0.89123,1.81604,0.79313,1.24373,0.7625,0.53591,-1.21047,-1.47975,2.61855,-0.49852,-0.06854,0.48031,0.9126,0.05088,-0.33712,-1.09684,-3.23663,-1.79096,0.78421,-0.32336,1.35448,0.94995,-0.53326,-0.12424,2.29075,0.01723,-1.11112,0.55479,0.02373,-1.1286,0.26892,-1.99117,0.29538,-0.01154,-0.01636,-1.51923,0.56201,0.77191,-0.87296,0.43669,1.22335,-1.12378,1.77718,0.63022,-0.12532,-0.3641,1.74425,-0.83395,-1.19299,-1.88726,0.82254,0.98166,-0.17174,0.45346,-0.16954,1.21408,1.90648,-0.16522,-0.38406,0.3805,-0.48038,-0.18358,0.38149,0.93265,0.67425,-1.22705,-0.26854,-1.11734,0.77732,1.8663,0.47334,0.52594,0.22828,-1.05488,-1.03881,1.00234,0.87109,-1.59731,0.09268,1.27018,0.97617,0.21954,0.36728,-0.15492,0.31343,1.25004,1.52399,0.82245,1
0.42949,-1.43792,-1.03685,1.09148,0.03895,1.09184,-2.06771,-0.10024,0.47053,-0.0365,-0.14269,-1.21552,-0.62782,2.08454,-0.60366,2.18504,-0.70418,-0.73501,-1.96418,0.30978,0.49751,-0.13923,1.23788,-0.45351,1.00081,-0.63266,0.22841,-0.72793,5.26504,-1.16992,-0.05255,0.12262,0.39067,-0.57703,-0.53868,2.19838,0.14891,-0.13863,1.45946,1.02539,-1.23903,-0.15979,1.4856,-0.3205,-0.48919,1.88124,-0.29791,0.70196,0.29164,1.06157,0.00656,0.6443,0.68848,-1.00501,-0.05274,-0.69209,0.91078,0.98973,-0.51471,1.39356,0.36969,0.87845,0.63538,-0.65742,-0.34698,-0.29419,1.65194,0.01317,-1.29451,-0.1051,3.34937,-0.39065,-0.7904,2.14142,-1.55382,-0.05316,-0.05242,0.93286,0.14603,0.46043,0.37065,-0.95917,-0.54938,1.86461,0.23334,0.64661,0.6279,0.68455,-0.90036,0.16078,-0.61059,1.91721,0.78627,0.66393,-0.96813,0.3743,1.90956,0.16537,1.66756,0.31754,1
-1.96682,-1.53423,-0.29528,-1.04429,-0.01643,-0.21681,0.06894,-0.40358,-0.1595,-0.32611,-0.21081,1.29196,-0.41668,0.74907,-1.78692,1.05598,0.50858,-0.36739,-1.14904,-0.28031,-0.98434,-0.55431,0.15717,-0.45548,-1.01941,-1.10756,-0.11715,1.79664,5.13561,-2.76885,-0.8028,-0.11403,-0.67591,0.33849,1.69653,0.01126,-0.75852,0.32155,-1.70139,0.31061,-0.97241,-0.5348,0.91621,-0.06419,-1.22844,-0.93895,0.91407,-0.67502,-0.61619,-0.74543,0.13518,-0.31045,-0.06152,-0.58266,-0.1129,-0.41665,1.28819,-0.35678,-0.55201,1.03335,-0.22308,-0.93134,-0.52941,-0.17517,-0.16068,0.02535,1.00591,1.04066,-0.81119,1.55628,0.63437,0.31906,-0.73076,-1.06136,-0.47342,0.97524,0.76114,-1.01277,0.48357,0.80936,-0.30742,0.77169,-1.88013,1.22461,0.70894,0.4528,1.03396,-1.30533,1.1291,0.56061,0.97173,0.85885,-0.20079,0.49749,-1.26011,0.08628,0.11289,-0.81298,-0.95968,1.1736,1
-0.54602,-0.07471,1.45611,-2.84278,0.44952,1.41993,-0.12224,-0.38265,2.81491,-1.00959,0.8089,-1.17883,-0.10779,0.01386,-0.54505,-0.39152,-0.59735,-0.23033,0.19996,-1.68101,0.66853,-1.92163,-0.94039,0.84273,1.03382,-0.24729,0.95724,-1.02376,-1.52502,-4.09468,-0.11718,0.04337,-0.13766,-1.46361,-0.17669,0.5788,-1.54244,1.37692,-1.69385,0.59932,0.58512,-0.20687,0.28429,-0.73577,0.72335,-1.3318,1.13869,0.15227,1.94613,1.39375,-1.73385,-0.32252,-0.76425,-0.4039,-0.2766,0.96958,-0.00284,0.73674,-0.43612,-0.87396,2.14584,-0.34325,0.32957,-0.51707,1.43611,-1.06547,-0.69168,-1.93926,0.09036,1.54823,-0.34469,-0.7724,0.93742,-0.77074,-2.9415,0.70876,0.86542,1.02862,0.97303,-0.37942,-0.11529,0.74665,-1.22625,-0.26506,-0.45294,-1.12644,-1.00263,-0.40839,-0.98603,0.9782,-0.70282,-0.63327,-1.99988,-0.88803,0.52248,-0.41485,0.20889,0.24151,-1.07525,0.51366,1
-1.88839,0.08146,1.80253,0.99682,-0.52232,0.62685,0.45397,0.12811,-0.77935,0.81297,-0.18908,-0.06865,0.04796,0.68713,1.18013,-0.54914,-0.96645,-0.53306,0.40259,-1.13592,0.82241,1.01504,-0.31894,-1.19378,0.65546,0.06028,0.38632,0.01927,1.96719,-4.6746,0.24174,-0.54343,0.083,-0.17852,0.80834,1.02615,0.10445,0.91688,-0.59261,0.04751,-1.14009,-1.15772,0.35312,1.81158,1.1029,0.21865,0.09744,2.02637,-0.56538,-1.6624,-0.21362,0.32345,1.16985,-0.18149,1.1969,-0.20825,-2.5719,-0.93232,-0.24108,-0.4362,-0.01089,-1.47462,-0.56116,0.50507,-0.03234,1.22123,0.01688,-2.04719,0.68302,0.48908,-0.21601,1.77811,0.15049,-0.67737,0.12981,0.24451,1.57132,-0.68475,-1.22843,0.56022,-0.49405,1.3132,1.61934,-0.40531,-0.38596,0.40253,0.05246,0.54827,-1.87192,-0.14324,1.19833,-0.36303,-1.25499,-0.21349,-1.33563,0.62779,1.20989,-0.70102,0.85327,-0.71616,1
-0.10795,-0.84324,-1.33361,0.07653,-1.0551,2.22152,0.09198,1.09338,1.66348,0.99513,-0.04634,0.23606,-2.13193,-0.85838,0.93991,0.04312,1.66086,-0.30345,-0.54781,0.36111,-0.99617,0.46259,0.27136,0.92996,0.07064,2.02643,0.55888,-0.03015,4.61925,2.54573,0.7724,0.20234,0.57304,0.44658,0.08095,1.47489,1.51544,2.61887,0.81542,0.19756,-0.38468,0.27033,0.19623,0.43731,-1.78221,-1.22945,-0.47953,-1.07753,0.51779,-1.59898,-0.6651,-1.92436,-1.91048,-1.14466,0.82828,-0.06824,-0.16919,1.17099,0.15641,1.61796,0.54234,-0.25127,-0.71417,0.38703,0.48439,-0.80225,0.7603,1.88474,-0.98238,0.62365,-0.18943,-1.25916,0.02953,-0.74994,1.98513,-0.49705,-0.79115,-0.35751,0.65919,0.52504,0.49249,0.53487,-1.23153,-1.63692,0.25244,0.54998,-0.61936,-0.889,-0.89602,0.11585,0.00268,0.2332,0.13173,-0.65122,0.95146,0.83131,1.20928,-0.89034,0.60127,-1.21697,1
-1.31614,-0.56464,0.38726,-1.86674,-0.04783,-1.2924,-3.50267,0.47171,-0.66366,-0.20123,1.38239,0.84284,0.76952,-0.11481,-1.15586,-0.44415,-0.09515,-0.03657,-0.12894,-0.38464,0.64366,1.28423,-0.16868,-0.73554,-1.48221,-0.33222,0.96815,1.92286,0.38927,-7.33469,-0.5532,1.37668,-0.60253,-0.16348,-0.00601,-1.14934,0.73898,1.44061,-0.88627,0.81677,-0.44745,-0.04419,-0.71739,-0.92749,0.24663,0.35776,1.06998,1.80609,-0.75652,-0.82762,0.5347,-1.46073,0.40753,-0.56237,0.43833,-0.3768,2.59499,-1.32998,-0.76987,-0.86179,-0.57366,0.76618,0.34297,-1.64065,0.06687,-0.36306,0.04782,-0.38086,-0.48136,1.01025,0.04522,0.41031,0.78146,1.40378,-0.48907,0.28075,0.77819,-0.67335,-1.05799,0.82078,-2.3947,-0.50376,0.63959,-0.34313,-0.24202,-0.52791,-0.28344,1.80698,0.33475,0.61728,-1.04839,1.55127,-1.70403,-0.00715,0.98109,-0.36699,-0.76902,-1.59741,1.65074,0.54242,1
-0.67263,-0.02821,-0.02281,-0.61361,-0.49903,1.17032,-1.13158,1.26624,-0.68657,0.76779,0.96985,-1.61176,0.04535,-0.26941,-0.09186,1.17456,-0.16169,-1.04064,2.65731,0.35522,-0.01429,-0.22359,0.51706,-0.96672,-1.33281,0.67598,-0.10588,-0.46273,-4.18501,-3.29227,-1.46839,0.28162,0.17626,-0.05869,1.94892,-0.62719,-1.17858,-0.3368,-1.4324,-0.15011,-1.20062,0.14174,1.11192,-1.84078,1.05953,1.73546,0.51865,1.06472,1.52315,1.41986,0.12468,-0.4013,-0.18758,0.30018,-0.15004,-0.46598,1.78271,1.20122,0.27841,2.25744,-0.01892,-0.62125,-1.24066,-0.97402,-0.87227,-1.57258,0.79563,-1.04363,1.07944,-0.50277,0.48341,0.5133,-0.02535,0.61185,0.61086,-0.44006,0.0078,-1.80141,1.27343,-0.98548,0.32631,-1.38506,-0.52888,-0.36088,0.07005,0.53879,-0.05295,1.80853,-0.66584,1.72456,-0.9452,-0.41053,-0.12524,-0.99263,-0.12569,0.66897,0.66606,0.02483,-1.028,1.13752,1
-0.90236,-1.2437,0.1106,1.16935,1.62748,-1.17886,-1.46778,1.17683,-0.51409,-0.20576,-1.06218,-0.27171,-0.51211,0.09942,-0.85541,-0.87752,-0.62006,1.05297,0.83116,0.83538,0.40642,0.45022,0.17218,-1.07951,-1.37293,-0.80623,-1.69047,0.37681,2.52095,4.67714,1.38811,-0.28786,1.25669,-1.40382,0.22868,-1.26397,0.31825,0.20758,-0.37881,-0.39004,-2.54897,-1.265,0.84665,-0.17214,0.64773,0.1434,-0.22481,-0.75687,1.21904,-0.63225,-0.13883,-0.12211,1.90619,0.25096,-1.00917,1.11524,0.2805,0.28051,-0.27373,0.43807,-0.91698,0.16533,-1.35251,0.37281,0.36011,-0.33315,-0.42621,1.99231,-0.76092,0.82035,1.98309,-1.28766,0.61691,0.56703,-1.16477,-0.7361,-0.3181,-0.14974,0.29782,0.86094,0.71393,0.28194,-0.94704,0.57602,-0.33859,0.19883,-1.56851,0.50654,0.1063,-0.17485,-0.5356,-0.42613,0.71704,0.34204,-0.78256,-1.18321,-0.14423,0.33174,2.59881,0.07318,1
-0.1548,0.73304,0.81281,-0.57501,-0.239,-0.5679,-0.79245,0.2136,-1.00146,1.50077,2.40162,-0.79584,-0.82134,0.56056,0.61662,0.63272,-0.40696,0.3808,-1.54848,0.87688,0.19049,-1.13699,0.70724,-1.21608,0.8419,0.00492,-1.25102,0.699,-0.68918,-4.72483,-1.68628,-0.10217,0.27244,2.20847,0.13504,-1.48706,-0.81041,-0.2504,0.8606,1.39372,-0.15062,-0.27043,-0.30706,1.14327,1.41095,1.72098,0.68807,-2.11148,-0.78346,0.70276,1.91347,0.7697,-0.78134,-1.10394,-0.01288,0.64099,-0.01673,-0.76377,0.54079,0.87592,-1.75088,-1.47508,0.46313,0.15156,0.49646,0.81745,-0.08584,-0.94956,1.15524,0.27269,1.08075,-0.78063,0.93075,1.91377,-0.60581,1.11563,-1.05864,0.25913,0.38125,2.22745,1.93919,0.68931,0.58435,0.98191,-1.3709,-0.1437,-1.15542,-1.98862,0.66168,1.06206,1.61267,-0.8221,-1.55668,0.31665,0.06148,0.90643,0.82132,0.83187,-2.00543,-0.19161,1
0.94724,0.05958,-1.0091,-0.26479,-0.96167,1.1773,-1.85722,-0.46696,0.35884,-1.03858,1.64707,0.30867,-0.16573,-0.99862,-0.2457,-1.99551,1.05205,-0.28538,1.68275,0.5463,-0.61994,-0.84658,-0.22778,0.49294,-0.55217,0.87825,-0.88997,1.30392,6.17356,-0.32195,0.84121,1.63069,0.12692,1.59719,-0.7256,1.0437,0.45958,1.19234,-1.83076,-1.59476,0.14768,-0.56495,0.37267,-0.18136,-0.83313,-1.5634,-0.43183,-1.15549,1.43355,0.20033,1.12657,1.75167,1.38205,0.68601,-0.6804,0.62811,0.22137,0.01021,-0.12814,0.03766,-0.76204,0.07668,0.55051,0.99484,-0.93291,-1.13002,0.83649,1.1411,1.3017,2.21155,-0.29803,0.9412,-1.09248,0.81527,-0.05934,-0.14967,-1.8406,0.36254,0.90642,-0.51679,0.9949,0.166,-0.07271,-1.76459,0.14907,1.68823,-1.27344,0.86393,-0.43914,0.79572,-3.409,1.29045,-0.45555,-0.65401,0.4244,-2.69672,-0.86163,0.78936,-0.98944,1.09286,1
1.55038,0.14914,-1.00457,0.00472,-0.15272,0.22571,-0.26558,-0.69894,-0.43239,-1.0965,-1.03902,-0.15606,0.74647,-1.0787,0.11997,-0.30378,-0.72089,-0.35775,2.16234,0.0667,-1.76814,-0.36795,0.40159,-0.19723,0.47432,-0.90205,0.34538,0.35627,-3.2789,-4.61981,-1.02994,-0.37227,-0.7915,-1.05793,0.61778,-0.10475,-0.26354,0.20931,0.50199,-0.06206,-0.36192,1.8503,0.84612,1.01235,0.47701,0.59064,1.97514,-0.01235,0.8881,1.57071,-0.54927,0.07789,-0.37921,0.9646,-0.69895,-1.21327,-0.37581,-0.57843,1.09031,-0.23173,0.77492,0.75506,1.47426,0.18818,-0.85765,0.71145,0.34123,-0.63295,-0.02482,0.05096,-1.12779,-0.49143,1.48206,-0.29064,1.65815,0.65793,0.8088,-0.68253,0.43336,-0.34356,-1.79372,-1.63156,0.61986,0.43476,0.74429,-0.33281,1.13002,0.07257,-0.17412,1.50759,0.6062,0.08262,-0.72334,-0.04607,-0.73496,-0.62202,-2.22783,0.19096,-0.29731,1.08935,1
0.42904,1.59586,0.28296,-0.03941,1.68303,0.75761,-0.92345,0.46178,0.32268,0.90853,0.19835,0.42361,-0.96944,-2.56414,-0.25471,1.61651,-0.89783,-0.23407,-1.12942,1.05579,0.35638,0.86751,0.96898,0.85267,-0.60063,0.01707,0.79269,-1.82156,4.02501,-3.70751,0.56732,0.01523,0.30695,0.02698,0.31449,0.22327,1.02927,1.62615,-1.44176,0.89552,-0.09259,0.80161,1.74501,-0.0569,-0.58648,-0.49615,2.20577,-1.31878,-0.72414,-1.87703,-1.09599,-1.22035,-0.63245,-0.99664,-0.99072,-0.57126,0.65633,1.49474,-0.27485,-0.26196,0.93752,-0.85431,2.51066,-1.02739,0.19949,-1.88472,-0.30479,0.73759,-1.04439,0.38641,0.6231,-0.30783,-0.98938,-3.31806,0.86124,-0.77415,-0.59002,0.98916,-0.14709,-1.61868,1.76001,-0.74302,0.44538,-1.71855,0.0235,1.42058,1.27779,-1.23151,0.21693,-0.87798,0.4108,-0.14494,0.04238,-0.07508,0.98358,0.01208,-0.32923,2.2456,0.65431,1.46559,1
-0.56079,-0.77725,0.28975,-0.50539,1.55515,-0.84837,0.58789,0.94252,0.82041,0.76314,0.44817,0.76798,1.35032,-0.22215,0.83183,-0.46728,-0.40675,0.19389,0.00211,-1.24874,0.12962,-0.61789,0.27821,-0.0165,-0.69812,-0.36843,0.20038,-0.72821,0.03339,-6.26704,-1.52498,1.14826,0.12805,-0.21222,1.12407,0.52949,-0.03508,2.4066,1.24791,1.32576,3.2348,1.00932,0.18967,-0.55943,-0.23767,-1.05125,-1.82151,2.96844,-2.01999,-2.10861,0.06488,-2.21251,-1.25741,0.98537,-0.48971,-0.15855,-1.038,0.55562,2.12206,-0.06145,-0.02351,-1.22715,-1.25402,-0.1302,-1.15186,-1.42827,0.74722,-0.33822,-1.0252,-1.41245,0.95818,0.45027,-0.18645,-0.23017,1.7599,2.41826,-0.27427,-0.60533,-1.73411,3.00655,-1.76924,0.68256,0.28475,0.5932,2.03197,0.00301,1.12554,0.34008,-0.6186,-0.22718,1.63763,-0.34928,-1.77346,0.10678,-1.26513,0.71909,0.62732,0.03388,-0.36459,0.55671,1
0.1793,1.55028,-0.2473,-1.15783,-1.05023,1.85952,-0.6985,0.41762,-1.87196,0.07945,0.08763,0.07505,-0.80404,0.3291,-0.44198,-0.20861,-1.58825,0.69787,-0.3846,-1.42848,-0.87741,-0.20763,-1.37479,-1.22761,-0.85672,-0.35255,-0.23012,-0.23688,3.45116,-4.08771,0.01465,0.64021,-0.7636,0.41905,1.1291,3.06238,0.52444,1.12162,-0.97501,0.90751,-0.26567,-0.29465,-1.80173,-0.32756,0.01783,-0.21166,0.24535,-0.33423,-0.80626,-0.76768,0.6371,-0.55724,-0.71911,-0.12757,0.09787,-1.6851,-0.33101,-0.45513,1.76731,-0.05549,0.20737,-0.85334,0.08949,2.05164,1.14013,-1.62174,0.6936,-0.32714,-0.05673,-1.92779,-0.1502,-0.0644,2.16415,-0.54068,-0.69352,0.95385,0.41635,-0.19657,1.04876,-1.38306,1.20713,-2.39672,-0.02344,0.91085,-0.02977,-1.32373,1.56742,0.04068,-0.72059,0.19953,-1.3982,0.36133,-0.62104,0.80358,-0.22523,-0.9546,-1.49952,0.77632,-2.21222,-1.65652,1
